"draw_date","prize1","prize2_1","prize2_2","prize3_1","prize3_2","prize3_3","prize3_4","prize3_5","prize3_6","prize4_1","prize4_2","prize4_3","prize4_4","prize5_1","prize5_2","prize5_3","prize5_4","prize5_5","prize5_6","prize6_1","prize6_2","prize6_3","prize7_1","prize7_2","prize7_3","prize7_4","special_prize"
"2008-06-01T00:00:00.000Z","72561","04594 "," 71372","20455 "," 59700 "," 75575 "," 46787 "," 05502 "," 98862","2741 "," 3474 "," 5072 "," 4056","2547 "," 5636 "," 7230 "," 4781 "," 0077 "," 7461","288 "," 743 "," 339","02 "," 04 "," 66 "," 51","42718"
"2008-06-03T00:00:00.000Z","68555","46260 "," 54492","05250 "," 91207 "," 79910 "," 57319 "," 22510 "," 60833","6623 "," 7981 "," 9894 "," 1619","3319 "," 0371 "," 8214 "," 2575 "," 4254 "," 8868","499 "," 296 "," 496","07 "," 74 "," 11 "," 75","69107"
"2008-06-04T00:00:00.000Z","17676","64161 "," 41842","42004 "," 41376 "," 84890 "," 51385 "," 73402 "," 13570","2602 "," 9945 "," 0545 "," 6607","6553 "," 1322 "," 4528 "," 5610 "," 6205 "," 0708","971 "," 357 "," 399","01 "," 09 "," 55 "," 19","40113"
"2008-06-05T00:00:00.000Z","03858","93784 "," 62834","19040 "," 56894 "," 67003 "," 54984 "," 18063 "," 27322","2442 "," 3029 "," 0713 "," 3943","5216 "," 0572 "," 6607 "," 5025 "," 1779 "," 7311","648 "," 716 "," 800","46 "," 81 "," 84 "," 82","23226"
"2008-06-06T00:00:00.000Z","21889","11995 "," 29834","99500 "," 70280 "," 95030 "," 41417 "," 23857 "," 54068","9006 "," 6860 "," 1760 "," 0921","1856 "," 7848 "," 6263 "," 4618 "," 8986 "," 6167","955 "," 636 "," 581","91 "," 83 "," 89 "," 62","48469"
"2008-06-07T00:00:00.000Z","46460","64540 "," 25703","56539 "," 58996 "," 63631 "," 68958 "," 19913 "," 16349","9805 "," 2189 "," 0853 "," 7061","0120 "," 9567 "," 6384 "," 2910 "," 9659 "," 9538","766 "," 415 "," 103","37 "," 03 "," 21 "," 19","12486"
"2008-06-08T00:00:00.000Z","74930","19756 "," 97796","75675 "," 55456 "," 41877 "," 37336 "," 14295 "," 55656","8662 "," 7317 "," 4961 "," 5032","7926 "," 8413 "," 8906 "," 1845 "," 4224 "," 3004","904 "," 642 "," 076","21 "," 57 "," 51 "," 14","70571"
"2008-06-09T00:00:00.000Z","10511","84598 "," 41430","81609 "," 29865 "," 43487 "," 18338 "," 11664 "," 56885","9411 "," 3799 "," 0548 "," 1404","8716 "," 1857 "," 6290 "," 6823 "," 4245 "," 0180","467 "," 486 "," 392","75 "," 89 "," 72 "," 92","83736"
"2008-06-10T00:00:00.000Z","46831","35690 "," 01312","34568 "," 00053 "," 08904 "," 28058 "," 73800 "," 34062","1376 "," 8831 "," 1466 "," 8790","2821 "," 8787 "," 5520 "," 0447 "," 3851 "," 6269","692 "," 302 "," 957","72 "," 31 "," 01 "," 09","95197"
"2008-06-11T00:00:00.000Z","47454","12781 "," 28155","93649 "," 95893 "," 30652 "," 16646 "," 69570 "," 97120","0263 "," 2037 "," 6115 "," 7892","3029 "," 5888 "," 9211 "," 5717 "," 6821 "," 1989","407 "," 068 "," 561","42 "," 74 "," 34 "," 50","82957"
"2008-06-12T00:00:00.000Z","72309","47663 "," 28647","64730 "," 87010 "," 48809 "," 76174 "," 63019 "," 18471","8898 "," 4872 "," 4867 "," 2047","6567 "," 2729 "," 3531 "," 1501 "," 5181 "," 8563","163 "," 764 "," 917","10 "," 35 "," 58 "," 99","93620"
"2008-06-13T00:00:00.000Z","07571","56415 "," 93071","37143 "," 06595 "," 25358 "," 16262 "," 12514 "," 99591","8403 "," 1451 "," 1039 "," 8932","6877 "," 7213 "," 9613 "," 4243 "," 6434 "," 8270","390 "," 173 "," 535","24 "," 33 "," 25 "," 49","58191"
"2008-06-14T00:00:00.000Z","01870","59321 "," 00497","05161 "," 98156 "," 29660 "," 91052 "," 03217 "," 47015","8637 "," 6074 "," 9655 "," 3022","5321 "," 6545 "," 8691 "," 1493 "," 2620 "," 8855","724 "," 252 "," 161","93 "," 91 "," 00 "," 16","40303"
"2008-06-15T00:00:00.000Z","89128","83648 "," 90622","38368 "," 07545 "," 41059 "," 52578 "," 82841 "," 06233","8890 "," 3718 "," 5694 "," 5799","9160 "," 6777 "," 5957 "," 8615 "," 1917 "," 4216","322 "," 049 "," 727","64 "," 05 "," 00 "," 91","30454"
"2008-06-17T00:00:00.000Z","65887","81373 "," 57169","04059 "," 18534 "," 43979 "," 42570 "," 79731 "," 98315","2754 "," 9014 "," 5010 "," 1356","7179 "," 0054 "," 6929 "," 2180 "," 9680 "," 8978","558 "," 916 "," 763","40 "," 55 "," 78 "," 26","49277"
"2008-06-18T00:00:00.000Z","19583","38124 "," 09596","91771 "," 78390 "," 17079 "," 01385 "," 42440 "," 00113","6025 "," 7343 "," 8884 "," 4786","7791 "," 3247 "," 1444 "," 4450 "," 4359 "," 0175","036 "," 654 "," 875","50 "," 33 "," 46 "," 15","28318"
"2008-06-19T00:00:00.000Z","00382","37272 "," 65649","55271 "," 22206 "," 75505 "," 62817 "," 53710 "," 52046","1522 "," 1560 "," 0851 "," 7151","0982 "," 5739 "," 3491 "," 6451 "," 8456 "," 6390","844 "," 095 "," 771","29 "," 92 "," 91 "," 19","71951"
"2008-06-20T00:00:00.000Z","52853","82251 "," 84716","80751 "," 03944 "," 98855 "," 17179 "," 92761 "," 50105","9303 "," 9632 "," 5432 "," 4135","9937 "," 6362 "," 4972 "," 0600 "," 3287 "," 2589","740 "," 042 "," 160","61 "," 77 "," 29 "," 03","50844"
"2008-06-21T00:00:00.000Z","55447","68596 "," 53236","31082 "," 26597 "," 16833 "," 70539 "," 81041 "," 60069","8846 "," 9745 "," 3570 "," 5757","3369 "," 0160 "," 8528 "," 4474 "," 0681 "," 1656","685 "," 652 "," 150","73 "," 21 "," 70 "," 91","22166"
"2008-06-22T00:00:00.000Z","38696","76344 "," 65845","55990 "," 22532 "," 26180 "," 13403 "," 00362 "," 49681","6866 "," 5549 "," 2916 "," 9549","7084 "," 1218 "," 0902 "," 6248 "," 6758 "," 7878","392 "," 271 "," 061","57 "," 25 "," 94 "," 37","88299"
"2008-06-23T00:00:00.000Z","04464","57033 "," 46552","24237 "," 72175 "," 31600 "," 16256 "," 84725 "," 86004","0816 "," 4399 "," 0790 "," 1304","9073 "," 7088 "," 1753 "," 6256 "," 0470 "," 7768","698 "," 804 "," 572","23 "," 53 "," 04 "," 00","51917"
"2008-06-24T00:00:00.000Z","03402","31764 "," 64189","34194 "," 81908 "," 62128 "," 60699 "," 50014 "," 52362","6652 "," 5013 "," 1167 "," 1358","0387 "," 9739 "," 2826 "," 0833 "," 0973 "," 9431","833 "," 839 "," 728","76 "," 38 "," 44 "," 65","02968"
"2008-06-25T00:00:00.000Z","03271","60457 "," 45026","41982 "," 32611 "," 98613 "," 78404 "," 13768 "," 42342","6358 "," 4218 "," 8903 "," 5347","4045 "," 2317 "," 8024 "," 8303 "," 9182 "," 3993","813 "," 868 "," 264","30 "," 59 "," 57 "," 58","29366"
"2008-06-27T00:00:00.000Z","74338","23161 "," 58454","77662 "," 85673 "," 48825 "," 67591 "," 71547 "," 29013","4298 "," 3241 "," 2854 "," 0146","8559 "," 6044 "," 5008 "," 5623 "," 2067 "," 6500","764 "," 565 "," 147","07 "," 90 "," 75 "," 39","82682"
"2008-06-29T00:00:00.000Z","91893","36381 "," 61438","38286 "," 74017 "," 54674 "," 18761 "," 22849 "," 76993","8198 "," 1362 "," 4025 "," 5841","5638 "," 1907 "," 0228 "," 1808 "," 8707 "," 3842","642 "," 946 "," 491","88 "," 38 "," 64 "," 56","52142"
"2008-06-30T00:00:00.000Z","43017","29313 "," 03862","25684 "," 67321 "," 81858 "," 60394 "," 30702 "," 21118","3671 "," 3004 "," 5452 "," 9042","6745 "," 3398 "," 5459 "," 3054 "," 8056 "," 9140","799 "," 255 "," 203","55 "," 92 "," 50 "," 01","24808"
"2008-07-01T00:00:00.000Z","85152","41435 "," 42344","14209 "," 73798 "," 19580 "," 26678 "," 11989 "," 60709","1170 "," 1930 "," 7994 "," 4709","5315 "," 4540 "," 2747 "," 8840 "," 6509 "," 8403","909 "," 884 "," 310","28 "," 96 "," 73 "," 78","64122"
"2008-07-02T00:00:00.000Z","66140","01473 "," 08473","37808 "," 22848 "," 25876 "," 43115 "," 30250 "," 60507","1579 "," 7486 "," 6462 "," 6496","7553 "," 4678 "," 3843 "," 3023 "," 6148 "," 4200","904 "," 224 "," 764","20 "," 58 "," 22 "," 01","37726"
"2008-07-03T00:00:00.000Z","50450","54037 "," 43436","51703 "," 20436 "," 93349 "," 99292 "," 19138 "," 77962","7855 "," 9344 "," 6428 "," 4041","4338 "," 5183 "," 5853 "," 2209 "," 2067 "," 3136","819 "," 419 "," 343","45 "," 52 "," 88 "," 66","61759"
"2008-07-04T00:00:00.000Z","23405","85199 "," 10513","28817 "," 90324 "," 65243 "," 49017 "," 72251 "," 07939","1635 "," 0423 "," 5341 "," 4439","0483 "," 8358 "," 9243 "," 4092 "," 4940 "," 8471","691 "," 996 "," 954","71 "," 62 "," 73 "," 14","70010"
"2008-07-05T00:00:00.000Z","85215","46100 "," 24813","67775 "," 50115 "," 14964 "," 66700 "," 50086 "," 74245","1189 "," 9092 "," 8869 "," 9999","7944 "," 5841 "," 2561 "," 5640 "," 4796 "," 5577","057 "," 760 "," 501","79 "," 05 "," 06 "," 47","64558"
"2008-07-06T00:00:00.000Z","50142","31785 "," 71239","63302 "," 81570 "," 23475 "," 94086 "," 85312 "," 77376","9525 "," 0492 "," 9209 "," 3405","6480 "," 4022 "," 2066 "," 6999 "," 4058 "," 3151","252 "," 446 "," 226","34 "," 53 "," 30 "," 63","42454"
"2008-07-07T00:00:00.000Z","25171","54213 "," 46488","92008 "," 58322 "," 80647 "," 37278 "," 51554 "," 95634","7949 "," 8688 "," 2884 "," 0453","6263 "," 3257 "," 9849 "," 7106 "," 5209 "," 7598","544 "," 595 "," 417","46 "," 81 "," 02 "," 32","80894"
"2008-07-08T00:00:00.000Z","72484","66677 "," 63881","15024 "," 83001 "," 44794 "," 15359 "," 13063 "," 75497","8500 "," 3249 "," 0146 "," 8132","9762 "," 0912 "," 4334 "," 6264 "," 5542 "," 8863","569 "," 683 "," 798","46 "," 85 "," 72 "," 27","96370"
"2008-07-09T00:00:00.000Z","56292","45222 "," 56333","22039 "," 53777 "," 67365 "," 82308 "," 91302 "," 86812","4008 "," 5617 "," 6423 "," 9876","3708 "," 7893 "," 3608 "," 7888 "," 2740 "," 1124","221 "," 826 "," 064","21 "," 37 "," 19 "," 46","71537"
"2008-07-10T00:00:00.000Z","42426","12517 "," 75486","55830 "," 07800 "," 12335 "," 04062 "," 13274 "," 56227","1210 "," 8993 "," 5904 "," 4146","6625 "," 3556 "," 4695 "," 1993 "," 3329 "," 0461","718 "," 436 "," 145","27 "," 72 "," 93 "," 83","56259"
"2008-07-11T00:00:00.000Z","11880","95429 "," 11598","87647 "," 31785 "," 01762 "," 82154 "," 00983 "," 39875","8781 "," 7302 "," 8047 "," 4874","2749 "," 0979 "," 4647 "," 3459 "," 3532 "," 9477","302 "," 727 "," 113","95 "," 11 "," 01 "," 12","65113"
"2008-07-12T00:00:00.000Z","23276","59900 "," 16853","07050 "," 03587 "," 62897 "," 31016 "," 55453 "," 26220","8710 "," 2502 "," 6942 "," 9034","1414 "," 7972 "," 1097 "," 9839 "," 6588 "," 5430","995 "," 787 "," 601","22 "," 08 "," 82 "," 53","94266"
"2008-07-13T00:00:00.000Z","51673","97222 "," 81978","28643 "," 84221 "," 03927 "," 23072 "," 54623 "," 01081","6738 "," 6350 "," 3732 "," 8169","3414 "," 0739 "," 9788 "," 3503 "," 5035 "," 8916","095 "," 113 "," 057","89 "," 88 "," 51 "," 91","93450"
"2008-07-15T00:00:00.000Z","33381","73773 "," 34624","13204 "," 53911 "," 95140 "," 20359 "," 60311 "," 92758","3793 "," 2477 "," 6171 "," 5803","9766 "," 9396 "," 4757 "," 1567 "," 9785 "," 1541","629 "," 341 "," 209","44 "," 40 "," 99 "," 88","67106"
"2008-07-16T00:00:00.000Z","87236","25932 "," 55058","38386 "," 56576 "," 73385 "," 17500 "," 38718 "," 86025","2974 "," 9301 "," 1484 "," 3379","4357 "," 9291 "," 1963 "," 0754 "," 4970 "," 8150","206 "," 295 "," 240","91 "," 39 "," 37 "," 07","04583"
"2008-07-17T00:00:00.000Z","90191","95062 "," 65202","07546 "," 21928 "," 02945 "," 63093 "," 93872 "," 71344","6534 "," 9829 "," 9830 "," 3280","6216 "," 9946 "," 7705 "," 8342 "," 2987 "," 5884","239 "," 670 "," 262","13 "," 53 "," 67 "," 17","87328"
"2008-07-18T00:00:00.000Z","24846","85752 "," 82153","52272 "," 26568 "," 78990 "," 39718 "," 19139 "," 93444","5607 "," 2452 "," 2344 "," 1271","4858 "," 9476 "," 5768 "," 0094 "," 2393 "," 2053","808 "," 035 "," 552","92 "," 15 "," 40 "," 16","49648"
"2008-07-19T00:00:00.000Z","90942","16387 "," 99549","84634 "," 26467 "," 25889 "," 28055 "," 51685 "," 64708","5759 "," 4860 "," 3459 "," 7143","9889 "," 9394 "," 8229 "," 9723 "," 4080 "," 9260","418 "," 679 "," 690","25 "," 10 "," 56 "," 86","26764"
"2008-07-20T00:00:00.000Z","92570","08523 "," 00977","62228 "," 61628 "," 83221 "," 44524 "," 42695 "," 64127","6757 "," 3534 "," 3973 "," 7026","5918 "," 4025 "," 8060 "," 1476 "," 6004 "," 6338","389 "," 245 "," 010","41 "," 03 "," 59 "," 33","79218"
"2008-07-21T00:00:00.000Z","83418","96315 "," 70112","44714 "," 04002 "," 51916 "," 16962 "," 06024 "," 92128","7965 "," 7385 "," 3863 "," 0295","2846 "," 8691 "," 4356 "," 8619 "," 6414 "," 3843","523 "," 682 "," 378","92 "," 58 "," 02 "," 66","29365"
"2008-07-22T00:00:00.000Z","18622","35831 "," 82489","08147 "," 47382 "," 31269 "," 92088 "," 91348 "," 69628","4662 "," 8023 "," 2746 "," 7456","1769 "," 1695 "," 4136 "," 0327 "," 5126 "," 1712","443 "," 477 "," 637","37 "," 38 "," 29 "," 31","66958"
"2008-07-23T00:00:00.000Z","87887","41107 "," 75543","27238 "," 98224 "," 44880 "," 75765 "," 71312 "," 84274","6645 "," 3115 "," 5665 "," 7768","3703 "," 5142 "," 0132 "," 1273 "," 4759 "," 1568","369 "," 146 "," 246","15 "," 77 "," 30 "," 58","15151"
"2008-07-24T00:00:00.000Z","41577","27664 "," 38398","03323 "," 05056 "," 19719 "," 74876 "," 47603 "," 10552","7147 "," 5286 "," 5615 "," 6318","9835 "," 6072 "," 9269 "," 2369 "," 4155 "," 5254","541 "," 205 "," 750","84 "," 29 "," 83 "," 13","30496"
"2008-07-25T00:00:00.000Z","23706","30327 "," 22725","78293 "," 43386 "," 40811 "," 42531 "," 00851 "," 48117","9264 "," 3948 "," 5345 "," 1384","8530 "," 4771 "," 5736 "," 4001 "," 7735 "," 1651","385 "," 670 "," 012","81 "," 06 "," 53 "," 70","90298"
"2008-07-26T00:00:00.000Z","86252","76069 "," 89014","77445 "," 04758 "," 60934 "," 41789 "," 56870 "," 39859","9379 "," 9060 "," 9767 "," 9001","0676 "," 8056 "," 0425 "," 3086 "," 2110 "," 8497","533 "," 453 "," 182","15 "," 65 "," 17 "," 73","77529"
"2008-07-27T00:00:00.000Z","63806","42504 "," 25464","52458 "," 47415 "," 34238 "," 60418 "," 80512 "," 00420","7573 "," 0739 "," 3655 "," 5056","2815 "," 3901 "," 5091 "," 9873 "," 9962 "," 9703","627 "," 832 "," 782","83 "," 39 "," 92 "," 76","22585"
"2008-07-28T00:00:00.000Z","53521","33492 "," 58189","91719 "," 18239 "," 86503 "," 60721 "," 47751 "," 78613","8887 "," 6828 "," 5554 "," 2721","5137 "," 0208 "," 8295 "," 6457 "," 0819 "," 2160","551 "," 154 "," 393","05 "," 70 "," 72 "," 26","96206"
"2008-07-29T00:00:00.000Z","74240","08389 "," 59071","33666 "," 70022 "," 85439 "," 96018 "," 98244 "," 14600","5918 "," 7474 "," 8743 "," 1683","5285 "," 9621 "," 9682 "," 0530 "," 8870 "," 5545","348 "," 278 "," 562","81 "," 79 "," 13 "," 28","72459"
"2008-07-30T00:00:00.000Z","46078","14415 "," 26314","39834 "," 96514 "," 57111 "," 11686 "," 50020 "," 55197","4684 "," 3036 "," 8164 "," 1968","8011 "," 0748 "," 2218 "," 2899 "," 7682 "," 9250","727 "," 503 "," 781","62 "," 83 "," 54 "," 79","24287"
"2008-07-31T00:00:00.000Z","08924","93545 "," 21562","31145 "," 88796 "," 10168 "," 93998 "," 57931 "," 35520","9063 "," 1811 "," 7322 "," 9634","7140 "," 1018 "," 7494 "," 4701 "," 4107 "," 9615","258 "," 786 "," 921","41 "," 65 "," 81 "," 13","36524"
"2008-08-01T00:00:00.000Z","13905","58284 "," 72728","84856 "," 65487 "," 13507 "," 08259 "," 81571 "," 58431","0298 "," 1450 "," 6942 "," 1785","6569 "," 7683 "," 9666 "," 7343 "," 1208 "," 1254","378 "," 257 "," 363","85 "," 29 "," 99 "," 01","56696"
"2008-08-02T00:00:00.000Z","85651","82635 "," 82263","04573 "," 97717 "," 27462 "," 73494 "," 11036 "," 38502","7617 "," 1978 "," 8179 "," 8123","0397 "," 9176 "," 2414 "," 7515 "," 6811 "," 7433","246 "," 552 "," 049","08 "," 24 "," 87 "," 51","69618"
"2008-08-03T00:00:00.000Z","52821","81064 "," 22060","55706 "," 18894 "," 84836 "," 92914 "," 82843 "," 25165","9516 "," 6325 "," 9119 "," 6262","6564 "," 4968 "," 1772 "," 5581 "," 4729 "," 6693","924 "," 475 "," 199","87 "," 15 "," 47 "," 83","53186"
"2008-08-04T00:00:00.000Z","56278","55563 "," 04611","24878 "," 58146 "," 60129 "," 67779 "," 29686 "," 71327","6929 "," 4159 "," 3035 "," 4840","4202 "," 5597 "," 5981 "," 9755 "," 2980 "," 4945","366 "," 479 "," 648","14 "," 24 "," 67 "," 86","27984"
"2008-08-05T00:00:00.000Z","69396","18426 "," 62466","84408 "," 15467 "," 55966 "," 57695 "," 93844 "," 05343","6867 "," 0957 "," 3616 "," 0531","6173 "," 0278 "," 4291 "," 2608 "," 9211 "," 0069","525 "," 358 "," 695","22 "," 23 "," 14 "," 39","54478"
"2008-08-06T00:00:00.000Z","68069","38546 "," 32017","40315 "," 13961 "," 36143 "," 01390 "," 95695 "," 10276","7856 "," 8605 "," 4127 "," 8860","7833 "," 6710 "," 1714 "," 3882 "," 8560 "," 0513","582 "," 586 "," 089","88 "," 50 "," 55 "," 05","01219"
"2008-08-07T00:00:00.000Z","10058","41172 "," 28975","58887 "," 18303 "," 77185 "," 59930 "," 36542 "," 71241","7174 "," 8570 "," 3386 "," 4795","5366 "," 1882 "," 1115 "," 8977 "," 7295 "," 3582","920 "," 189 "," 304","77 "," 73 "," 61 "," 52","35256"
"2008-08-08T00:00:00.000Z","66397","96769 "," 33092","99657 "," 84151 "," 27383 "," 31810 "," 24360 "," 86276","1677 "," 2666 "," 8467 "," 1684","8421 "," 9285 "," 0120 "," 8828 "," 5484 "," 6767","627 "," 664 "," 154","65 "," 01 "," 72 "," 63","32895"
"2008-08-09T00:00:00.000Z","63471","76666 "," 88255","17286 "," 97851 "," 38422 "," 09518 "," 22829 "," 05710","9308 "," 6138 "," 8085 "," 5267","5867 "," 2251 "," 3624 "," 9054 "," 8211 "," 2404","452 "," 416 "," 106","63 "," 10 "," 62 "," 22","96458"
"2008-08-10T00:00:00.000Z","59534","34213 "," 40279","45015 "," 39064 "," 12226 "," 64425 "," 87189 "," 59058","7390 "," 5737 "," 8325 "," 4151","6213 "," 8420 "," 2388 "," 9996 "," 8899 "," 6959","238 "," 748 "," 077","60 "," 38 "," 04 "," 17","11981"
"2008-08-11T00:00:00.000Z","54842","68123 "," 03638","91862 "," 24462 "," 64942 "," 45925 "," 83648 "," 78857","8321 "," 4108 "," 5778 "," 2939","1116 "," 5459 "," 3415 "," 1945 "," 8185 "," 3409","779 "," 547 "," 227","32 "," 31 "," 85 "," 73","31070"
"2008-08-12T00:00:00.000Z","01492","20288 "," 05260","85963 "," 40194 "," 52774 "," 85954 "," 94712 "," 17211","6158 "," 4097 "," 7351 "," 5609","3874 "," 5590 "," 7341 "," 5282 "," 9074 "," 7174","808 "," 822 "," 189","28 "," 66 "," 42 "," 17","73274"
"2008-08-13T00:00:00.000Z","79861","11556 "," 85268","38952 "," 13948 "," 60789 "," 46693 "," 37840 "," 73478","1977 "," 1288 "," 0452 "," 1534","9146 "," 2347 "," 9529 "," 2901 "," 6387 "," 8657","548 "," 225 "," 258","41 "," 94 "," 17 "," 33","09107"
"2008-08-14T00:00:00.000Z","82450","46779 "," 99111","53765 "," 15327 "," 78161 "," 28714 "," 55138 "," 66455","8292 "," 9808 "," 5396 "," 2465","5206 "," 9260 "," 9251 "," 6721 "," 7536 "," 0855","157 "," 863 "," 317","15 "," 21 "," 79 "," 98","52559"
"2008-08-15T00:00:00.000Z","57688","40190 "," 18339","21444 "," 91109 "," 47231 "," 39920 "," 53123 "," 00689","0938 "," 3923 "," 7150 "," 6047","4047 "," 4737 "," 7541 "," 2571 "," 5208 "," 3666","571 "," 796 "," 657","74 "," 06 "," 86 "," 85","97957"
"2008-08-16T00:00:00.000Z","89218","70905 "," 12238","79129 "," 52758 "," 50411 "," 17098 "," 33828 "," 05227","0510 "," 1107 "," 2542 "," 2923","3875 "," 1108 "," 6507 "," 2149 "," 4415 "," 8143","980 "," 030 "," 866","24 "," 30 "," 90 "," 84","07304"
"2008-08-17T00:00:00.000Z","61919","62532 "," 93191","02886 "," 92383 "," 42518 "," 71380 "," 25606 "," 83713","5991 "," 5126 "," 0159 "," 1809","2393 "," 5628 "," 0657 "," 3622 "," 4023 "," 1970","554 "," 369 "," 570","54 "," 13 "," 81 "," 90","20221"
"2008-08-18T00:00:00.000Z","75988","89261 "," 13872","88707 "," 42335 "," 85540 "," 00703 "," 22750 "," 15880","3752 "," 5147 "," 2848 "," 2712","4692 "," 5252 "," 1644 "," 5628 "," 1696 "," 7991","659 "," 667 "," 233","17 "," 33 "," 78 "," 31","39613"
"2008-08-19T00:00:00.000Z","04885","17855 "," 09466","97129 "," 57200 "," 09101 "," 15253 "," 02790 "," 94756","3061 "," 8879 "," 0233 "," 9790","3218 "," 1166 "," 7751 "," 7366 "," 2949 "," 6132","821 "," 198 "," 218","68 "," 89 "," 31 "," 14","83438"
"2008-08-20T00:00:00.000Z","78076","78444 "," 30081","45643 "," 40547 "," 19263 "," 39250 "," 07519 "," 90902","6707 "," 7165 "," 0094 "," 7437","3795 "," 4983 "," 2859 "," 2492 "," 5573 "," 3949","870 "," 081 "," 496","63 "," 79 "," 38 "," 82","09609"
"2008-08-21T00:00:00.000Z","07627","02658 "," 05156","35285 "," 07010 "," 95210 "," 17449 "," 61003 "," 28021","9468 "," 3251 "," 5515 "," 8479","0712 "," 0873 "," 1937 "," 9456 "," 7875 "," 1633","958 "," 302 "," 271","04 "," 20 "," 27 "," 84","23027"
"2008-08-22T00:00:00.000Z","46217","82703 "," 49288","20787 "," 24418 "," 86480 "," 88444 "," 74902 "," 10372","1397 "," 0722 "," 6116 "," 7435","5830 "," 7679 "," 4590 "," 9473 "," 7689 "," 5493","309 "," 319 "," 261","96 "," 23 "," 28 "," 90","72033"
"2008-08-23T00:00:00.000Z","64708","39264 "," 69622","16590 "," 74128 "," 29586 "," 14660 "," 57790 "," 01273","1472 "," 1305 "," 2808 "," 0627","6052 "," 6510 "," 0130 "," 1429 "," 1291 "," 2370","329 "," 826 "," 516","30 "," 24 "," 25 "," 72","09820"
"2008-08-24T00:00:00.000Z","90684","02445 "," 71755","65124 "," 37867 "," 07865 "," 20722 "," 79054 "," 55329","1786 "," 4828 "," 6070 "," 4247","3293 "," 7590 "," 5842 "," 6474 "," 6319 "," 5057","785 "," 388 "," 225","99 "," 20 "," 65 "," 56","92495"
"2008-08-25T00:00:00.000Z","37184","29873 "," 71219","22573 "," 83326 "," 41884 "," 19687 "," 54564 "," 42260","7111 "," 0955 "," 5079 "," 8182","8017 "," 1022 "," 4856 "," 3397 "," 7091 "," 9985","545 "," 120 "," 876","64 "," 49 "," 27 "," 77","55175"
"2008-08-26T00:00:00.000Z","76587","81158 "," 86123","74370 "," 10577 "," 25485 "," 65540 "," 72524 "," 32573","8838 "," 9721 "," 9605 "," 9223","0679 "," 2066 "," 9419 "," 9490 "," 1493 "," 6753","955 "," 888 "," 969","28 "," 94 "," 69 "," 22","39515"
"2008-08-27T00:00:00.000Z","46058","10868 "," 38781","84521 "," 08372 "," 01952 "," 98940 "," 54412 "," 56385","7432 "," 8914 "," 3952 "," 2753","8322 "," 3383 "," 6592 "," 4418 "," 3684 "," 8608","952 "," 894 "," 019","38 "," 67 "," 36 "," 17","46027"
"2008-08-28T00:00:00.000Z","69265","44981 "," 60198","19751 "," 34608 "," 30109 "," 22287 "," 07243 "," 46613","9839 "," 7356 "," 2177 "," 7232","9064 "," 6396 "," 2246 "," 8221 "," 9695 "," 6698","114 "," 022 "," 714","88 "," 74 "," 29 "," 00","24956"
"2008-08-29T00:00:00.000Z","91707","06629 "," 50814","31194 "," 40000 "," 29562 "," 29340 "," 85566 "," 12322","9622 "," 5913 "," 4686 "," 8603","5127 "," 7282 "," 6539 "," 0627 "," 9875 "," 9428","361 "," 083 "," 427","82 "," 68 "," 93 "," 00","57750"
"2008-08-30T00:00:00.000Z","40972","39218 "," 76660","06341 "," 09960 "," 90222 "," 71978 "," 34805 "," 50515","7795 "," 2587 "," 3334 "," 9424","3275 "," 7438 "," 8734 "," 9503 "," 7558 "," 8188","369 "," 749 "," 375","93 "," 21 "," 27 "," 84","17629"
